post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance,scraping_date,ingestion_timestamp
96,KNPR11,2.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,58044496.51,0,,KNPR11,14,,594,,,,2026-02-13,2026-02-13 20:07:10.248417
240,KNRE11,0.0012,0.3900,0.3900,0.3900,0.3900,0.3900,28.2542,339.0500,18.5185,18.9807,18.9807,0.3200,0.3900,2026,9.2237,0.7600,0.0000,14036869.1400,0.4641,9.2237,55.2796,18.4265,55.4103,9.2350,63.0308,5.2526,Fundo de Desenvolvimento,fundo-de-desenvolvimento,0.34,2217.57,11735257.45,0.5397,0.4473684210526316,KNRE11,14,36562.199795035,5599,,0.04,20,2026-02-13,2026-02-13 20:07:10.248417
203,KNRI11,0.8800,0.5300,0.6667,2.0000,0.6817,4.0900,0.7108,8.5300,7.6723,11.3127,8.2430,165.6000,1.3400,2026,0.6127,163.2000,2.1021,4602845516.9800,11.3011,2.7277,1.8367,0.6122,3.6749,0.6125,7.3854,0.6155,Misto,misto,166.62,6290753.39,4622495428.16,1.0074,1.0209558823529412,KNRI11,19,1446.2730730847,305827,1.11,,,2026-02-13,2026-02-13 20:07:10.248417
263,KNSC11,0.0900,0.9800,1.0133,3.0400,1.0483,6.2900,1.1250,13.5000,4.0863,8.1424,5.1063,9.1700,2.0000,2026,1.0227,8.8000,-90.0148,1779084568.1500,-88.8500,-89.9126,3.1859,1.0620,6.3858,1.0643,13.1272,1.0939,Papéis,papeis,9,6162731.13,1778215373.83,1.0193,1.0227272727272727,KNSC11,14,948.807549651,256013,1.20,,,2026-02-13,2026-02-13 20:07:10.248417
2730,KNUQ11,1.3000,1.2300,1.2067,3.6200,1.2383,7.4300,1.3117,15.7400,0.1425,4.0259,1.3743,105.4000,2.5100,2026,,,,,,,,,,,,,Indefinido,indefinido,105.49,4932988.17,2178960704.85,1.0309,,KNUQ11,14,580.25084083373,49101,,1.40,,2026-02-13,2026-02-13 20:07:10.248417
2853,KOPA11,120.0000,17.3400,8.1067,24.3200,5.6533,33.9200,4.4042,52.8500,2.8039,168.4388,20.6301,691.8600,72.7300,2025,18.4394,650.7800,0.0000,230818465.3100,0.0000,0.0000,24.2251,8.0750,33.1560,5.5260,40.9338,3.4112,Indefinido,indefinido,605.01,335069.3,230818465.31,0.9266,0.9296690125695319,KOPA11,,2558.4449202356,3364,,2,20,2026-02-13,2026-02-13 20:07:10.248417
3251,KORE11,0.6000,0.8000,1.4233,4.2700,1.6233,9.7400,1.6583,19.9000,0.3627,9.5766,1.1656,74.7200,2.4800,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,73.82,3833125,1021195946.43,0.6862,,KORE11,4,1996.3214488335,28355,,1.06,,2026-02-13,2026-02-13 20:07:10.248417
3377,KRES11,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,0,,239726659.52,0,,KRES11,1,,131,,,,2026-02-13,2026-02-13 20:07:10.248417
3269,LAFI11,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,1.4333,4.3000,0.0000,,0.0000,,12.2200,2025,3.0365,112.6300,0.0000,86870105.1800,0.0000,0.0000,10.8162,3.6054,19.2664,6.4221,19.2664,6.4221,Misto,misto,117.43,3460.78,86870105.18,1.0426,1.0426174198703722,LAFI11,,5454.4046864936,1270,,,,2026-02-13,2026-02-13 20:07:10.248417
302,LASC11,0.7500,0.6700,0.5933,1.7800,0.6783,4.0700,1.5067,18.0800,3.2110,13.5023,3.9025,112.5000,1.1400,2026,0.4849,131.9800,23.3919,388061882.5100,24.5200,23.9903,1.5977,0.5326,9.5046,1.5841,12.5745,1.0479,Shoppings,shoppings,112.85,9023958.61,388061882.51,0.8524,0.8550537960297014,LASC11,2,4175.1980359897,471,,1.07,20,2026-02-13,2026-02-13 20:07:10.248417
61,LAVF11,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Indefinido,indefinido,0,,118155565.38,0,,LAVF11,14,,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
143,LFTT11,0.2102,0.0000,0.0000,0.0000,0.0000,0.0000,7.1767,86.1200,0.0000,,0.0000,,187.8900,2025,0.4120,51.0200,27.4226,33927760.1600,-54.9124,27.9476,4.6764,1.5588,21.2240,3.5373,82.9150,6.9096,Papéis,papeis,2.1,598719,31847459.28,0.0439,0.04116032928263426,LFTT11,51,32547.410751816,1,,,,2026-02-13,2026-02-13 20:07:10.248417
98,LIFE11,0.1200,1.3400,1.4100,4.2300,1.4417,8.6500,1.4625,17.5500,4.8066,13.2865,6.2110,8.9400,2.7500,2026,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,8.9,1017793.43,396710585.75,0.8681,,LIFE11,14,1620.6782180383,19601,,1.38,20,2026-02-13,2026-02-13 20:07:10.248417
455,LKDV11,82.3218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Papéis,papeis,1081.93,765465,73566558.34,0.9826,,LKDV11,1,1712.1197452223,101,,,,2026-02-13,2026-02-13 20:07:10.248417
67,LLAO11,7.3102,11.3200,0.0000,0.0000,0.0000,0.0000,1.6171,11.3200,-2.1070,8.9745,8.9745,64.5800,11.3200,2025,,,,,,,,,,,,,Misto,misto,57.2,57,18617445.11,1.1096,,LLAO11,9,2303.5857414958,78,,,,2026-02-13,2026-02-13 20:07:10.248417
130,LOFT11B,47.8954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,92.3700,2021,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,29.9,,238995.2,249.1667,,LOFT11B,2,,1,,,,2026-02-13,2026-02-13 20:07:10.248417
97,LPLP11,0.1761,0.0500,2.7700,8.3100,3.0933,18.5600,1.5467,18.5600,42.8571,22.8698,42.9286,340.0000,8.3100,2026,,,,,,,,,,,,,Indefinido,indefinido,310,2319.11,245877747.53,1.0154,,LPLP11,14,16159.023186792,32,,,,2026-02-13,2026-02-13 20:07:10.248417
77,LRDI11,6.2310,0.0000,8.2067,24.6200,6.1550,24.6200,9.5350,38.1400,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,198,4592.76,30813670.66,2.3789,,LRDI11,14,22500.014212718,123,,,,2026-02-13,2026-02-13 20:07:10.248417
482,LSAG11,1.0500,1.1700,1.2900,3.8700,1.4100,8.4600,1.4792,17.7500,6.1176,17.0961,7.3592,89.6800,2.4700,2026,1.1229,97.9600,0.0000,98871951.9300,0.0000,0.0000,3.4400,1.1467,5.7755,0.9626,10.1387,1.0139,Indefinido,indefinido,87.5,170893.43,98871951.93,0.8926,0.8932217231523071,LSAG11,0,1814.1388295821,2684,,1.47,,2026-02-13,2026-02-13 20:07:10.248417
3211,LSOI11,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,12.02,2666669.17,70688222.31,0.9926,,LSOI11,2,1158.1232854355,41,,,,2026-02-13,2026-02-13 20:07:10.248417
443,LSPA11,20.8500,86.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.7277,86.8400,24.0100,299.4500,2024,,,,,,,,,,,,,Papéis,papeis,24.01,453.61,8473824.04,1.1461,,LSPA11,14,0.388088948896,727,,,,2026-02-13,2026-02-13 20:07:10.248417
2844,LTMT11,8.3791,8.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,95.1900,8.8000,2024,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,98.36,27934,14638146.65,1.052,,LTMT11,1,875.61937170292,224,,,,2026-02-13,2026-02-13 20:07:10.248417
239,LUGG11,0.5900,0.8800,0.8633,2.5900,0.8467,5.0800,0.7692,9.2300,-3.2022,-10.0843,-2.3504,67.4100,9.2300,2024,0.5102,117.6000,-7.9668,132968746.7500,-0.3383,-7.4973,1.5315,0.5105,3.0381,0.5064,5.5762,0.4647,Imóveis Residenciais,imoveis-residenciais,72.82,23956,132968746.75,0.5527,0.6192176870748299,LUGG11,5,10.066671453741,7962,,1,,2026-02-13,2026-02-13 20:07:10.248417
375,LVBI11,0.7500,0.6700,0.6733,2.0200,0.6967,4.1800,0.7425,8.9100,-0.6682,2.1600,-0.0027,111.4900,1.3400,2026,0.6229,120.4100,4.2511,1940757417.7800,10.2874,4.9004,1.8832,0.6277,3.7955,0.6326,7.6301,0.6358,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,109.19,3843436.74,1940757417.78,0.9098,0.9068183705672287,LVBI11,11,1476.3493319001,126908,0.8,,,2026-02-13,2026-02-13 20:07:10.248417
99,MANA11,0.1100,1.1700,1.2033,3.6100,1.2383,7.4300,1.2967,15.5600,1.8359,9.4542,3.0273,9.4300,2.3600,2026,,,,,,,,,,,,,Indefinido,indefinido,9.29,1282421.17,354929241.49,0.9841,,MANA11,14,983.19592182431,35307,,1,20,2026-02-13,2026-02-13 20:07:10.248417
246,MATV11,0.6000,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4101,-1.0827,-0.6904,82.5000,3.1100,2023,0.6587,91.0900,-1.8850,38799465.3000,-0.1778,-1.2387,2.4153,0.8051,5.0039,0.8340,10.9192,1.0919,Indefinido,indefinido,86.63,13027.43,118155565.38,1.3576,0.9510374355033483,MATV11,1,0.366183356078,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
408,MAXR11,0.5463,0.8500,0.5300,1.5900,0.5183,3.1100,0.5483,6.5800,3.1935,2.1212,4.0707,63.9800,1.2400,2026,0.2153,102.1600,-16.9971,114996782.9500,-10.6713,-16.8183,0.7128,0.7128,1.9947,0.3325,3.8534,0.3211,Varejo,varejo,62.6,337481.48,105292782.95,0.666,0.6127642913077526,MAXR11,7,1706.2607757285,3948,,0.30,,2026-02-13,2026-02-13 20:07:10.248417
281,MBRF11,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,0.8803,1136.0082,-0.1720,115491134.7200,10.0303,0.7067,2.6522,0.8841,5.2889,0.8815,,,Lajes Corporativas,lajes-corporativas,0,,0,0,,MBRF11,,,0,,,,2026-02-13,2026-02-13 20:07:10.248417
141,MCCI11,1.0000,1.0900,1.1267,3.3800,1.1450,6.8700,1.1592,13.9100,4.7581,5.9000,5.9000,92.0300,1.0900,2026,1.0522,95.0400,2.7459,1611852388.1300,8.6476,3.8270,3.1955,1.0652,6.3065,1.0511,12.0125,1.0010,Papéis,papeis,94,5438589.96,1611852388.13,1.0017,0.989057239057239,MCCI11,14,1209.7379122805,113465,0.80,0.20,20,2026-02-13,2026-02-13 20:07:10.248417
3255,MCEM11,0.6700,1.0700,0.7133,2.1400,0.8767,5.2600,0.8411,7.5700,0.0000,,0.0000,62.4000,1.0700,2026,,,,,,,,,,,,,Shoppings,shoppings,65.12,62625.86,115133567.5,1.8556,,MCEM11,14,28895.741216088,217,,1.3,20,2026-02-13,2026-02-13 20:07:10.248417
402,MCHF11,2.5886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,1.5100,2024,0.6744,10.3800,9.1483,335751641.1500,12.9309,9.8843,2.1561,0.7187,4.7817,0.7969,10.9435,0.9120,Papéis,papeis,9.1,1778820.09,118155565.38,0.1426,0.8766859344894026,MCHF11,1,7.841490177705,8102,0.77,0.18,20,2026-02-13,2026-02-13 20:07:10.248417
313,MCHY11,0.1000,1.3900,1.2700,3.8100,1.1983,7.1900,1.1575,13.8900,-12.2249,-21.9389,-11.0049,7.1800,13.8900,2024,1.0526,9.5000,-90.5331,1060212799.6400,-89.3538,-90.4335,3.1348,1.0449,6.4345,1.0724,12.3439,1.0287,Papéis,papeis,8.58,4789731.61,1060212799.64,0.7158,0.9031578947368422,MCHY11,1,26.953151441322,93666,1.10,0.20,20,2026-02-13,2026-02-13 20:07:10.248417
4512,MCLO11,0.0950,0.9400,0.9233,2.7700,0.7467,4.4800,0.6470,6.4700,1.2036,-4.7118,2.1549,10.0900,1.8900,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,10,615029.09,1707269495.82,0.7217,,MCLO11,5,4184.4749897842,228,,,,2026-02-13,2026-02-13 20:07:10.248417
4121,MCRE11,0.1100,1.1300,1.2067,3.6200,1.2550,7.5300,1.3317,15.9800,8.3149,9.5388,9.5388,9.7700,1.1300,2026,,,,,,,,,,,,,Papéis,papeis,9.67,3686351.43,1131768560.48,0.9497,,MCRE11,1,1258.340824266,87205,1.10,0.20,20,2026-02-13,2026-02-13 20:07:10.248417
439,MFAI11,34.1800,48.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6551,89.7503,52.7919,69.9800,56.2400,2024,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Fundo de Fundos,fundo-de-fundos,69.98,11326.82,27463042.22,0.9916,,MFAI11,14,0.018966425472,2301,,1,20,2026-02-13,2026-02-13 20:07:10.248417
309,MFII11,1.0500,1.3000,1.3667,4.1000,1.3700,8.2200,1.4000,16.8000,5.2180,9.0751,6.5858,80.8600,2.6900,2026,1.0862,98.5100,-6.8287,669885651.0000,4.1274,-5.8167,3.2138,1.0713,6.3219,1.0536,12.7684,1.0640,Fundo de Desenvolvimento,fundo-de-desenvolvimento,77.09,1799181.83,669885651,0.7849,0.782560146178053,MFII11,1,1676.9686386882,32496,,2,20,2026-02-13,2026-02-13 20:07:10.248417
388,MGCR11,0.3329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,8.0000,2023,1.0225,9.7800,-89.0824,131240792.9700,-88.5465,-88.9708,1.2549,0.4183,1.5796,0.2633,6.1690,0.5141,Papéis,papeis,9.4,259145.59,118155565.38,0.1473,0.9611451942740288,MGCR11,14,14.563328514779,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
323,MGFF11,4.2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.7071,73.5400,2.5662,665588549.5700,-0.0942,3.2915,2.1234,0.7078,4.3009,0.7168,8.7018,0.7251,Fundo de Fundos,fundo-de-fundos,69.99,2558695.75,118155565.38,1.0969,0.9517269513190099,MGFF11,14,8.068261594772,8102,,0.20,20,2026-02-13,2026-02-13 20:07:10.248417
126,MGHT11,0.1300,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.4244,-21.9010,-14.0650,30.8500,7.2400,2024,0.2559,50.8100,-40.6287,66752133.2200,-43.6916,-40.4767,1.5373,0.5124,3.3225,0.5537,7.1589,0.5966,Hotéis,hoteis,15.4,9325.43,30332271.38,0.6908,0.30308994292462116,MGHT11,1,4992.2002432124,3647,,1.20,20,2026-02-13,2026-02-13 20:07:10.248417
180,MGLG11,0.3500,0.8600,0.8600,2.5800,0.7600,4.5600,0.9742,11.6900,-3.5952,-2.7662,-2.7662,40.4900,0.8600,2023,0.5686,61.5542,57.5370,116224996.0200,-18.6225,58.4328,2.2829,0.7610,5.0253,0.8375,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,40.99,55314.19,116088485.68,0.549,0.6659171916782283,MGLG11,2,27.794577979683,3712,,1,,2026-02-13,2026-02-13 20:07:10.248417
102,MGRI11,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6683,8.0200,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,58.18,,15655829.24,1.1163,,MGRI11,1,3.523688471339,2,0.85,0.135,,2026-02-13,2026-02-13 20:07:10.248417
405,MINT11,14.6723,15.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8537,14.9526,8.4566,96.5000,19.7700,2024,,,,,,,,,,,,,Educacional,educacional,96.5,2171.2,50527673.91,0.9931,,MINT11,3,6.45775421777,94,0.80,0.15,,2026-02-13,2026-02-13 20:07:10.248417
78,MMPD11,1.2825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,59213198.72,0,,MMPD11,14,,102,,,,2026-02-13,2026-02-13 20:07:10.248417
250,MORE11,6.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.8058,86.8700,4.8775,201465359.1200,2.9115,5.7226,2.3824,0.7941,4.5336,0.7556,8.9999,0.7500,Fundo de Fundos,fundo-de-fundos,76.21,1327577.67,118155565.38,1.1943,0.8772879014619546,MORE11,14,2.673784466879,8102,,1,20,2026-02-13,2026-02-13 20:07:10.248417
179,MXRF11,0.1000,1.0400,1.0433,3.1300,1.0483,6.2900,1.0767,12.9200,0.8386,1.9949,1.8873,9.6200,2.0900,2026,1.0627,9.4100,-6.9238,4331102591.0000,-0.4429,-5.9347,3.1859,1.0620,6.3628,1.0605,12.4763,1.0397,Papéis,papeis,9.73,18605766.7,4331102591,1.0202,1.0340063761955367,MXRF11,3,726.65642308588,1357621,,0.90,,2026-02-13,2026-02-13 20:07:10.248417
6241,NAUI11,179.7622,17.4500,0.0000,0.0000,0.0000,0.0000,17.4500,17.4500,0.0000,,0.0000,1030.0000,17.4500,2025,,,,,,,,,,,,,Outros,outros,1100,2327600,28595460.4,1.9906,,NAUI11,,9491.2056133147,110,,,,2026-02-13,2026-02-13 20:07:10.248417
128,NAVT11,1.2418,1.6800,1.2767,3.8300,1.1900,7.1400,1.1875,14.2500,4.3226,6.0753,6.0753,73.8500,1.6800,2026,0.8436,88.9000,-0.7591,54429457.5200,1.2242,0.0781,2.5829,0.8610,5.4743,0.9124,10.6468,0.8872,Papéis,papeis,75.3,70841.78,54429457.52,0.8569,0.8470191226096737,NAVT11,14,2808.9695177388,2384,,1,20,2026-02-13,2026-02-13 20:07:10.248417
79,NCHB11,0.1050,1.3400,1.3533,4.0600,1.2883,7.7300,1.2608,15.1300,11.0953,10.1815,12.5840,7.8100,4.0600,2025,1.0154,9.7500,-89.1183,148979591.7700,-88.5990,-89.0078,2.9725,0.9908,5.9907,0.9984,12.4144,1.0345,Papéis,papeis,7.97,63111.7,148979591.77,0.8174,0.8174358974358974,NCHB11,14,17.089389351351,11451,,1.10,,2026-02-13,2026-02-13 20:07:10.248417
1840,NCRI11,0.1000,1.1100,1.1300,3.3900,1.1600,6.9600,1.2508,15.0100,0.1114,7.7454,1.2226,8.9900,2.2200,2026,,,,,,,,,,,,,Papéis,papeis,8.3,2841.52,39575075.09,0.9022,,NCRI11,1,3768.159353059,1290,,,,2026-02-13,2026-02-13 20:07:10.248417
3876,NELO11,5.4707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,1.1522,890.2900,0.0000,390571470.7000,0.0000,0.0000,3.4637,1.1546,11.0121,1.8353,16.7240,1.6724,Logística,logistica,0,,390571470.7,0,,NELO11,57,,2,,,,2026-02-13,2026-02-13 20:07:10.248417
316,NEWL11,1.0000,0.8500,0.8900,2.6700,0.9033,5.4200,0.9583,11.5000,1.7834,10.2812,2.6485,117.0000,1.7900,2026,0.8259,130.7700,8.8933,367481120.9900,25.2981,9.7927,2.2819,0.7606,4.4724,0.7454,8.6485,0.7207,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,116.97,5974509.09,367481120.99,0.9013,0.8944712089928882,NEWL11,3,1254.346781399,9720,,0.95,20,2026-02-13,2026-02-13 20:07:10.248417
229,NEWU11,0.2500,0.2300,0.5067,1.5200,0.3233,1.9400,0.2200,2.6400,1.9143,2.9663,2.1487,107.0100,1.2800,2026,1.3372,82.2600,18.1727,61037190.9600,28.3335,19.7529,1.9410,0.6470,2.6566,0.4428,3.1907,0.2659,Lajes Corporativas,lajes-corporativas,107,12260.35,61037190.96,1.3601,1.300753707755896,NEWU11,3,3713.345559044,1055,,,,2026-02-13,2026-02-13 20:07:10.248417
2976,NEXG11,0.9000,0.6900,0.6233,1.8700,0.7683,4.6100,0.8242,9.8900,0.5451,0.5899,1.2388,130.9700,1.3000,2026,0.7424,101.0300,0.0000,124525325.2800,0.0000,0.0000,2.8826,0.9609,5.8286,0.9714,11.3994,0.9499,Agricultura,agricultura,130,428341,124525325.28,1.2867,1.2867465109373453,NEXG11,,4913.7647779001,655,1,0.16,20,2026-02-13,2026-02-13 20:07:10.248417
151,NSLU11,1.7304,0.8300,2.0233,6.0700,1.4300,8.5800,1.2400,14.8800,-3.6759,-4.2157,-2.8764,208.0600,1.4600,2026,5.8647,173.2400,-12.9097,224045912.8200,-2.1734,-7.8021,7.3613,2.4538,9.6667,1.6111,14.1139,1.1762,Hospitalar,hospitalar,208.38,118478.04,224045912.82,1.1866,1.2028399907642575,NSLU11,2,2417.8634508982,5199,,2.5,,2026-02-13,2026-02-13 20:07:10.248417
2978,NUIF11,1.1000,1.1500,1.2533,3.7600,1.3100,7.8600,1.3358,16.0300,3.1892,4.3759,4.3759,95.4500,1.1500,2026,,,,,,,,,,,,,Indefinido,indefinido,94,196355.57,0,0,,NUIF11,,1913.1182243728,0,,,,2026-02-13,2026-02-13 20:07:10.248417
139,NVHO11,0.0896,0.7900,0.7367,2.2100,0.7483,4.4900,0.7500,9.0000,-8.7903,-12.8875,-8.0698,11.3100,1.5100,2026,0.5414,16.5500,18.6380,686598261.0500,39.5670,19.2803,1.6429,0.5476,3.2148,0.5358,6.3155,0.5263,Hospitalar,hospitalar,11.01,18456,686598261.05,0.6669,0.6652567975830815,NVHO11,4,6460.8821245133,1731,,,,2026-02-13,2026-02-13 20:07:10.248417
6251,NVIF11,0.8892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,227.5,,112493646.48,0.6823,,NVIF11,2,,7,,,,2026-02-13,2026-02-13 20:07:10.248417
158,NVIF11B,1.1114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,0.4221,263.2800,-15.7369,88829544.9400,5.4012,-15.3812,1.2857,0.4286,2.5737,0.4290,4.8480,0.4040,Fundo de Desenvolvimento,fundo-de-desenvolvimento,227.5,,88829544.94,0.8641,0.8640990580370709,NVIF11B,2,,7,,,,2026-02-13,2026-02-13 20:07:10.248417
3011,NVRP11,87.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,170,13600,0,0,,NVRP11,,13884.861441772,0,,,,2026-02-13,2026-02-13 20:07:10.248417
2809,OBAL11,93.5150,0.0000,0.0000,0.0000,0.0000,0.0000,2.4467,7.3400,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,1095,1095,193259913.47,0.8005,,OBAL11,4,2769.9248611042,108,,,,2026-02-13,2026-02-13 20:07:10.248417
2793,OCRE11,0.4535,0.5300,0.5767,1.7300,0.5233,3.1400,0.6592,7.9100,17.6712,-0.1753,18.2949,85.9000,1.1000,2026,,,,,,,,,,,,,Papéis,papeis,80,15388.96,68113722.38,0.4968,,OCRE11,1,8072.1078937355,457,,,,2026-02-13,2026-02-13 20:07:10.248417
2719,OGHY11,9.3992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.9900,2024,,,,,,,,,,,,,Indefinido,indefinido,8.72,22847.1,118155565.38,0.1367,,OGHY11,14,57.139871256465,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
1858,OGIN11,0.1000,1.2200,0.0000,0.0000,0.3950,2.3700,0.4150,4.9800,5.1216,-3.1394,6.4041,8.2100,7.1400,2025,,,,,,,,,,,,,Misto,misto,8.19,51229.17,0,0,,OGIN11,,1566.2101521789,0,,,,2026-02-13,2026-02-13 20:07:10.248417
485,OIAG11,0.1200,1.2700,1.3367,4.0100,1.3917,8.3500,1.4558,17.4700,6.0674,12.1406,7.4145,9.4400,2.6200,2026,1.2208,9.8300,0.0000,88767337.5800,0.0000,0.0000,3.6127,1.2042,6.9258,1.1543,13.1502,1.0958,Indefinido,indefinido,9.25,185745.83,88767337.58,0.9237,0.940996948118006,OIAG11,0,1619.3866847676,13118,,1.10,20,2026-02-13,2026-02-13 20:07:10.248417
3259,ONDV11,0.1600,0.0000,0.6600,1.9800,0.9750,5.8500,0.5318,5.8500,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Exploração de Imóveis,exploracao-de-imoveis,9.77,5317.5,96871635.82,0.7506,,ONDV11,14,4190.4913799199,393,0.30,0.15,20,2026-02-13,2026-02-13 20:07:10.248417
57,ONEF11,2.8490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,17.7800,182.7900,-9.2583,166518054.6300,30.2649,6.8755,18.6546,6.2182,19.9851,3.3308,22.7998,1.9000,Lajes Corporativas,lajes-corporativas,200.03,114431.47,118155565.38,3.1348,1.0943158816127798,ONEF11,14,9.397628254804,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
2785,OPTM11,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,0,,5132611.47,0,,OPTM11,1,,14,,,,2026-02-13,2026-02-13 20:07:10.248417
512,ORPD11,1.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2019,1.1062,124.6841,0.9472,36158397.7800,2.0639,2.0639,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,93,402.75,40847491.62,0.6603,0.7458850005734492,ORPD11,14,24.80391854123,6,,,,2026-02-13,2026-02-13 20:07:10.248417
